"rank","search_url","search_keyword","title","author","doi_url","keywords","abstract","pdf_name","higtlight","lang","search_site"
1444,"https://academic.naver.com/article.naver?doc_id=594330524","흡착제","Adsorption Characteristics of Pb(II) by Manganese Oxide Coated Activated Carbon in Fixed Bed Column Study","이명은, 이채영, 정재우","http://dx.doi.org/http://dx.doi.org/10.14481/jkges.2014.15.8.39",", , , , Manganese oxide coated activated carbon (Mn3O4/AC), Lead, Adsorption, Column test","Effects of operating parameters on the breakthrough properties of Pb(II) by $Mn_3O_4$ coated activated carbon prepared by supercritical technique were investigated through fixed-bed column experiments. The mass transfer zone and equilibrium adsorption capacity were enhanced about 2.8 times for Pb(II) by $Mn_3O_4$ coating onto activated carbon. Increase of bed height enhanced the residence time of Pb(II) in adsorption zone, giving the higher breakthrough time, mass transfer zone and equilibrium adsorption capacity. Increase of flow rate reduced the residence time and diffusion of Pb(II) in adsorption zone, therefore decreased the equilibrium adsorption capacity. The higher inlet concentration of Pb(II) decreased the breakthrough time and mass transfer zone through the promotion of Pb(II) transfer onto adsorbent.","42b412399e93469b9111d8546bbccc88","","eng","naver"
1060,"https://academic.naver.com/article.naver?doc_id=594148831","침지","Pretreatment sterilization of garlic and ginger using antimicrobial agents and blanching","최준봉, 천희순, 정명수, 조원일","http://dx.doi.org/http://dx.doi.org/10.9721/KJFST.2018.50.2.172","garlic, ginger, pretreatment sterilization, antimicrobial agents, blanching","The sterilization rates were investigated to develop effective pretreatment methods of garlic and ginger using antimicrobial agents and blanching. Antibacterial components in chopped garlic and ginger, such as allicin, ginger, and shogaol, exhibited an antibacterial effect that reduced bacteria by a factor of $10^1(CFU/g)$. The total number of bacteria in garlic and ginger was decreased by $10^1(CFU/g)$ after individually soaking in 1% (w/w) citric acid, calcium oxide and 200 ppm sodium hypochlorite solution for 1 h, respectively. When chopped garlic and ginger were immersed in 1% (w/w) calcium oxide solution for 1 h, the bactericidal effect was increased by $10^4-fold$. Total cells with thermoduric bacteria exhibited a $10^3-10^4-fold$ reduction after heating for 30-40 s at $90-95^{\circ}C$. The combination of soaking in 200 ppm sodium hypochlorite solution and blanching at $95^{\circ}C$, 40 s showed $10^1-fold$ decrease in total number of cells compared to blanching in whole ginger.","9dcee3bcb5ea4f2d8c1ee13d3ec65c04","","eng","naver"
1497,"https://academic.naver.com/article.naver?doc_id=431294720","흡착제","Equilibrium, Kinetic and Thermodynamic Parameter Studies on Adsorption of Allura Red from Aqueous Solution by Granular Activated Carbon","Lee J.-J","http://dx.doi.org/10.14478/ace.2014.1065","allura red, dye adsorption, activated carbon, adsorption, adsorption kinetics","Allura Red (AR) is a water-soluble harmful tar-based food colorant (FD & C Red 40). Batch adsorption studies were performed for the removal of AR using bituminous coal based granular activated carbon as adsorbent by varying the operation parameters such as adsorbent dosage, initial concentration, contact time and temperature. Experimental equilibrium adsorption data were analyzed by Langmuir, Freundlich and Temkin isotherms. The equilibrium process was described well by Freundlich isotherm. From determined separation factor ($R_L$), adsorption of AR by granular activated carbon could be employed as effective treatment method. Temkin parameter, B was determined to 1.62~3.288 J/mol indicating a physical adsorption process. By estimation of adsorption rate experimental data, the value of intraparticle diffusion rate constant ($k_m$) increased with the increasing adsorption temperature. The adsorption process were found to confirm to the pseudo second order model with good correlation. Thermodynamic parameters like change of free energy, enthalpy, and entropy were also calculated to predict the nature adsorption in the temperature range of 298~318 K. The negative Gibbs free energy change (${\Delta}G$ = -2.16~-6.55 kJ/mol) and the positive enthalpy change (${\Delta}H$ = + 23.29 kJ/mol) indicated the spontaneous and endothermic nature of the adsorption process, respectively.","3ee28580bf244bc7b0a370c2741c0a8c","","eng","naver"
1493,"https://academic.naver.com/article.naver?doc_id=78125895","흡착제","Study of new adsorption isotherm model and kinetics of dissolved organic carbon in synthetic wastewater by granular activated carbon","김성현, 신성훈, 김진혁, 우달식, 이호선","http://dx.doi.org/http://dx.doi.org/10.5762/KAIS.2014.15.4.2029","Adsorption, Dissolved Organic Carbon, DOC, Wastewater treatment, Synthetic Wastewater, Granular activated Carbon, GAC, Dissolved Organic Carbon (DOC), Granular activated Carbon (GAC)","In this study, we conducted the adsorption equilibrium and batch experiments of dissolved organic carbon (DOC) in the wastewater by granular activated carbon (GAC). The components of organic compound were Beef extract (1.8 mg/L), Peptone (2.7 mg/L), Humic acid (4.2 mg/L), Tannic acid (4.2 mg/L), Sodium lignin sulfonate (2.4 mg/L), Sodium lauryle sulfate (0.94 mg/L), Arabic gum powder (4.7 mg/L), Arabic acid (polysaccharide) (5.0 mg/L), $(NH_4)_2SO_4$ (7.1 mg/L), $K_2HPO_4$ (7.0 mg/L), $NH_4HCO_3$ (19.8 mg/L), $MgSO_4{\cdot}7H_2O$ (0.71 mg/L), The adsorption characteristics of DOC in synthetic wastewater was described using the mathematical model through a series of isotherm and batch experiments. It showed that there was linear adsorption region in the low DOC concentration (0~2.5 mg/L) and favorable adsorption region in high concentration (2.5~6 mg/L). The synthetic wastewater used was prepared using known quantities of organic and/or inorganic compounds. Adsorption modelling isotherms were predicted by the Freundlich, Langmuir, Sips and hybrid isotherm equations. Especially, hybrid isotherm of Linear and Sips equation was a good adsorption equilibrium in the region of the both the low concentration and high concentration. In applying carbon adsorption for treating water and wastewater, hybrid adsorption equation plus linear equation with Sips equation will be a good new adsorption equilibrium model. Linear driving force approximation (LDFA) kinetic equation with Hybrid (linear+Sips) adsorption isotherm model was successfully applied to predict the adsorption kinetics data in various GAC adsorbent amounts.","7f1dd32ccb14451293b70fd22b70f3ba","","eng","naver"
1580,"https://academic.naver.com/article.naver?doc_id=288551917","흡착제","A Study on Extinguishing Concentration of K2CO3-Zeolite Composites","김승일, 신창섭","http://dx.doi.org/http://dx.doi.org/10.7731/KIFSE.2012.26.4.042","K2CO3, , , Zeolite, Extinguishing concentration","In the study, fire extinguishing concentration of $K_2CO_3$-Zeolite composite was measured. Zeolite composite is a porous adsorbent which has small particle size, low density and anti-catalytic effect. Scanning Electron Microscopy, X-Ray diffraction and thermal analysis were also conducted to investigate the structural properties of composite. The result showed that despite of weight ratio, the extinguishing concentration of the composite was lower than pure $K_2CO_3$. The extinguishing concentration of $K_2CO_3$-Zeolite composite which has weight ratio of 7 : 3 was 5.72 times lower than that of pure $K_2CO_3$ and 1.1 times lower than that of ABC powder. The SEM and XRD patterns showed that $K_2CO_3$ was adsorbed on the Zeolite properly, and through the thermal analysis, it was founded that the composite is more effective extinguishing agent than pure $K_2CO_3$.","373b2fbcca1e4ee1b9676d6e4a90c70c","","eng","naver"
1191,"https://academic.naver.com/article.naver?doc_id=443743918","침지","Optimizatio of Processing Conditions for Smoked Eggs Aging and Pressurizing Techniques","김진곤, 황용일, 권상철","http://dx.doi.org/http://dx.doi.org/10.5762/KAIS.2017.18.6.375","Egg, Smoked Edd, Aging Techniques, Pressurizing Techniques, Discoloration","This study assessed the technology to minimize the discoloration to reduce the defect rate and penetrate the curing solution through the egg shells to produce quality smoked eggs that meet the preference of consumers. The discoloration refers to the defects on the colors of egg shells due to overheated smoking fluids, causing the eggs to be discarded. The manufacturing process was prepared by the manufacturer of the regular smoked egg manufacturing process. A preliminary study found that the preferred salinity of smoked eggs was 1.67~2.00% and the major processing factors have been set to maintain the optimal salinity of smoked eggs and an industrially attainable minimum defect rate below 3%. When the eggs were aged at $50^{\circ}C$ for 96 hours to produce the smoked eggs, the discoloration rate was 0%. When the circulatory dipping method was applied, 3.00% salinity was achieved after 8 hours. When the eggs were smoked at that time, the salinity was 1.67%. With a $2.07kg/cm^2$ pressure, 3.33% salinity was achieved after 4 hours and 2.00% salinity was achieved when the smoked eggs were produced. To identify the most efficient pressurizing method, 0.52, 1.55, 1.86, 2.07, 2.38, 2.58, and $3.62kg/cm^2$ were applied, the discoloration rate was 2.2% after 4 hours under a $2.07kg/cm^2$ pressure. The aging and pressurized method is considered to be the basis for reducing the manufacturing time and decreasing the rate of error during the smoked eggs process.","6d01dfcce1e94ce6bb9345a992ea1768","","eng","naver"
1787,"https://academic.naver.com/article.naver?doc_id=594714649","흡착","Structural Analysis of a Suction Pad for a Removable Bike Carrier using Computational and Experimental Methods","서영성, 임근원","http://dx.doi.org/http://dx.doi.org/10.5762/KAIS.2016.17.3.622","Computational and experimental methods, Nonlinear elastic finite element methods, Structural analysis, Structural safety, Suction pad with a vacuum pump","As the suction pad-supporting bike carrier attached to a car may be subject to an excessive dynamic load due to random vibrations and centrifugal forces during driving, its structural safety is of great concern. To examine this, the finite-element method with a fluid-structure interaction should be used because the pressure on the pad bottom is changed in real time according to the fluctuations of the force or the moment applied on the pad. This method, however, has high computing costs in terms of modeling efforts and software expense. Moreover, the accuracy of computation is not easily guaranteed. Therefore, a new method combining the experiment and computation is proposed in this paper: the bottom pressure and contact area of the pad under varying loads was measured in real time and the acquired data are then used in the nonlinear elastic finite-element calculations. The computational and experimental results obtained with the product under development showed that the safety margin of the pad under the axial loading is relatively sufficient, whereas with an excessive rotational loading, the pad is vulnerable to separation or a local surface damage; hence, the safety margin may not be secured. The predicted contact behavior under the variation of the magnitude and type of the loading were in good agreement with the one from the experiment. The proposed analysis method in this study could be used in the design of similar vacuum pad systems.","534bd2ceed434cf0834281a716f6bbc9","","eng","naver"
1478,"https://academic.naver.com/article.naver?doc_id=594339461","흡착제","A Study for the Removal of Phosphorous Using Coated Exfoliated Vermiculite","김석구, 이태윤","http://dx.doi.org/http://dx.doi.org/10.14481/jkges.2014.15.12.5",", , , , , Exfoliated vermiculite, Glycerol, Phosphorus, Adsorption, Maximum sorption capacity","In this study, exfoliated vermiculite (EV) coated with glycerol was tested for its abiility to remove phosphorus in aqueous solution. The glycerol modified vermiculite (GS) was prepared with EV/glycerol ratio of 1/4 where glycerol contained 4 mol% $H_2SO_4$ and heated until designated temperature. GS heated at $380^{\circ}C$ showed that the specific surface area was $53.1m^2/g$ and mass loss due to oxidation of carbon was maximum from TGA analysis. Removal of phosphorus using GS heated at $380^{\circ}C$ was well explained by Langmuir isotherm model and maximum sorption capacity of 714.3 mg/kg is comparable or greater than those of other clay orignated sorbents for phosphorus.","f9ed6ace5a4e42579d7993d6f92a7e53","","eng","naver"
1114,"https://academic.naver.com/article.naver?doc_id=594425792","침지","Induction of A Chromosome-doubled Persimmon (Diospyros kaki Thunb.) by in vitro Colchicine Treatment","마경복, 조광식, 정해원, 서호진, 강삼석","http://dx.doi.org/http://dx.doi.org/10.7732/kjpr.2018.31.5.515","Chromosome doubling, Colchicine treatment, Embryo culture, Persimmon","This was carried out to develop a chromosome-doubled (12x) persimmon that will be used as a crossing parent to select seedless persimmon cultivars with the change of the consumption trend recently. To obtain a chromosome-doubled (12x) persimmon, colchicine was applied at the meristem of seedlings in vitro derived from cross among hexaploid persimmon (Diopyros kaki Thunb.). These were treated with 0.03%, 0.05% and 0.1% colchicine respectively for doubling chromosome, and it was most effective at the concentration of 0.05% colchicine. After colchicine treatment, we conducted tests to elucidate conditions for inducing shoot and root development. As the result, the shoots grew best when cultivated at 1/2MS media plus 10 and $30{\mu}M$ zeatin respectively, and the roots grew best when cultivated at 1/2MS media after dipping for 5 seconds at 10 mM NAA+5% DMSO. We also compared seedlings that have chromosome (6x) do not doubled and crossing parents (6x) and chromosome-doubled seedlings (12x). As the result, these chromosome-doubled seedlings (12x) showed lower stomatal density and larger stomatal size.","cabc280c3c4e4de28ca166b1df0c9677","","eng","naver"
1056,"https://academic.naver.com/article.naver?doc_id=594346830","침지","Control of Ginseng Damping-Off Disease Using Chitinolytic Bacterial Mixtures","김영철, 정현채, 배영석, 박서기","http://dx.doi.org/http://dx.doi.org/10.5423/RPD.2018.24.4.353","Chitinolytic bacteria, Chromobactererium sp, Ginseng damping-off, Lysobacter enzymogenes","An effective bioformulation of mixtures of chitin-degrading bacteria has been used successfully to control plant diseases and nematodes. In this study, the bioformulation approach was assessed to control damping-off disease of ginseng. In pot experiments with soils infested with dapming-off pathogens of ginseng, root-drenchings of Chrobacterium sp. C-61, Lysobacterium enzymogenes C-3, and mixture of two bacterial strains grown in chitin minimal medium were signficantly increased emergence of seeds and reduced damping-off disease incidence of seedlings. Efficacy of the bioformulated product depended on the dose and timing of application. In two-year-old ginseng field, the high control efficacies were achieved by soil drenching of two times with an undiluted product or three times with a 10-fold diluted product. In a To-jik nursery (self soil nursery), biocontrol efficacy of the undiluted product against damping-off disease were similar to that of a seed dressing with fungicide, Tolclofos-methyl WP. These results suggest that the bioformulated product containing Chromobacterium sp. C-61 and L. enzymogenes C-3 could be an effective approach to control of ginseng damping-off disease.","715470df2570454584a2ccb269a01f47","","eng","naver"
1591,"https://academic.naver.com/article.naver?doc_id=176874836","흡착제","Improvement of Porcine Epidemic Diarrhea Disease Vaccine Productivity by Ammonium Ion Removal in a Carberry Type Bioreactor","이창진, 정연호, Lee Chang-Jin, Jeong Yeon-Ho","http://dx.doi.org/10.9713/kcer.2011.49.5.588","Vero Cell, Porcine Epidemic Diarrhea Virus, Vaccine, Ammonium Ion, Zeolite, Carberry Type Bioreactor","The porcine epidemic diarrhea virus(PEDV) production yield in spinner flask cultures using Vero cells immobilized on microcarriers was improved by the selective adsorption of ammonium ions in a Carberry type bioreactor which was equipped with Phillipsite-Gismondine synthetic zeolite. Though the apparent cell growth seemed to be lower than that of control due to the aggregation of microcarriers between impeller shaft and the adsorbent, zeolite was found to not to be toxic to Vero cell, considering estimated glucose and lactate changes. Zeolite was observed to remove ammonium ions effectively in both steps of cell growth and virus production. In virus production, the virus titer with zeolite was two times higher than that without zeolite. Consequently, zeolite was found to be an ideal adsorbent for higher production of virus vaccine with the effective removal of ammonium ions.","b738d10540ca45fcb1a92abca4981d29","","eng","naver"
1466,"https://academic.naver.com/article.naver?doc_id=176716519","교환","Development of geothermal exchanger for efficiency improvement of solar cell module","이제훈, 오훈, 김준성, 김도웅, 박왈서","http://dx.doi.org/http://dx.doi.org/10.5762/KAIS.2015.16.4.2966","Efficiency improvement, Geothermal exchanger, Solar cell module","Recently, solar light power generation is widely extended by support policy to regeneration energy. However generation efficiency is decreased when solar module maintain higher than certain point temperature. Therefore, it is need to maintenance under certain point temperature. An method of solving this problem, this paper is developed geothermal exchanger for efficiency improvement of solar cell module. Geothermal exchanger consisted of heat absorber of solar cell module and heat conductor and radiator. Heat of solar cell module is radiated in the earth by geothermal exchanger. An a result, geothermal exchanger is increased generation amount of solar cell module and experiment result showed costs to about 36% increment of generation power.","39c309f4a03c472baef798f1710b766c","","eng","naver"
1482,"https://academic.naver.com/article.naver?doc_id=594420245","정화","Evaluation of Treatment Efficiencies of Pollutants under Different Pollutant Fractions in Activated Sludge-Constructed Wetland System for Treating Piggery Wastewater","김성헌, 서동철, 박종환, 이충헌, 최정호, 김홍출, 하영래, 조주식, 허종수","http://dx.doi.org/http://dx.doi.org/10.5338/KJEA.2012.31.4.344",", , , , , , Avtivated sludge, Constructed wetlands, Fraction of pollutants, Piggery wastewater","BACKGROUND: To design and develop a constructed wetland for effective livestock wastewater treatment, it is necessary to understand the removal mechanisms of various types of pollutants in constructed wetlands. The objective of this study was to evaluate the treatment efficiency of pollutants under different types of fraction in constructed wetland system for treating piggery wastewater. METHODS AND RESULTS: The piggery wastewater treatment plant that consisted of activated sludge tank, aerobic and anaerobic beds was constructed. The concentration of COD(Chemical oxygen demand) in effluent by fraction was 71.5 mg/L for soluble COD, 142 mg/L insoluble COD. The concentration of SS(Suspended solid) in effluent by existing form was 102 mg/L for volatile SS, 15.5 mg/L for fixed SS. The concentration of T-N(Total nitrogen) and T-P(Total phosphorus) in effluent by existing form were 12.8 mg/L and 3.05 mg/L for dissolved form, 35.0 mg/L and 1.93 mg/L for suspended form. The removal efficiencies of COD, SS, T-N and T-P in hot season(summer and autumn) were higher than those in cold season(spring and winter). The removal efficiencies of COD, SS, T-N and T-P in effluent were 98.0, 99.0, 98.2 and 99.2% for all seasons, respectively. CONCLUSION(S): The results indicated that removal types of pollutants were insoluble COD(ICOD), volatile SS(VSS), dissolved T-N(DTN) and dissolved T-P(DTP) in constructed wetlands for treating piggery wastewater.","bb44d1a763e647d0a33fbba25c81e903","","eng","naver"
1417,"https://academic.naver.com/article.naver?doc_id=181940086","침지","A Study of Cosmetic Sustainability Evaluation of Powder Base Make-up Products","이상길, 김기중, 김영호, 표형배, 이동규","http://dx.doi.org/http://dx.doi.org/10.15230/SCSK.2015.41.3.209","durability evaluation, water absorption, oil absorption, water repellent, oil repellent","Once powder base makeup products are applied to the skin, the products are formed a film and attached on the skin for 8 to 12 hours. The makeup film is deformed by secretions such as sweat and sebum secreted from the skin. Thus, durability of the film is an important quality factor in the makeup and its evaluation is also important. In this study, characteristics of the semi-finished powder products such as water absorption, oil absorption, water repellent and oil repellent were evaluated in a number of ways. Also, simple methods, which are not affected by evaluation conditions such as a difference between sweat and sebum secretion, temperature and humidity, were examined to predict the durability of the products. We measured water absorption, oil absorption, water repellent and oil-repellent properties of semifinished product by tablet, capillary and dipping method and then compared with the data of color difference meter and ROBO skin analyzer. Results showed that the durability of powder base makeup products was associated with more oil absorption and water-repellent characteristics than water absorption and oil-repellent. Oil absorption characteristics by tablet and capillary method and water-repellent characteristics by dipping method provides a simple and quick method to precdict the durability of the makeup products.","ac7a7bf8e1d742bcb273bfa700a624c7","","eng","naver"
1456,"https://academic.naver.com/article.naver?doc_id=191146115","교환","Performance Analysis of Key Exchange Protocols on ETSI Standard","이영석, 최훈","http://dx.doi.org/10.17661/jkiiect.2015.8.6.520","ETSI, Key exchange protocol, NCC, RCST, Authentication","The key exchange protocols are very crucial tools to provide the secure communication in the broadband satellite access network. They should be required to satisfy various requirements such as security, key confirmation, and key freshness. In this paper, we present the security functions in ETSI(European Telecommunications Standards Institute), and analyze the specification of the security primitives and the key exchange protocols for the authenticated key agreement between RCST(Return Channel Satellite Terminal) and NCC(Network Control Centre). ETSI key exchange protocols consists of Main Key Exchange, Quick Key Exchange, and Explicit Key Exchange. We analyse the pros and cons of key exchange protocols based on performance analysis and performance evaluation.","7b1a9a1dca0a4314a298e9c1582bcd2e","","eng","naver"
1405,"https://academic.naver.com/article.naver?doc_id=443884178","흡착","Synthesis and Adsorption Characteristics of Guanidine-based CO2 Adsorbent","로즈말디 파시아, 표성원, 고영수","http://dx.doi.org/http://dx.doi.org/10.14478/ace.2017.1050","7-triazabicyclo[4, 0]dec-5-ene, guanidine, CO2 adsorption, 1,5,7-triazabicyclo[4,4,0]dec-5-ene, CO2 adsorption","In this study, the guanidine compound, 1,5,7-triazabicyclo[4.4.0]dec-5-ene (TBD) was impregnated to three kinds of silica to prepare $CO_2$ adsorbents, and the $CO_2$ adsorption and physicochemical properties of the resulting adsorbents were investigated. The TBD amount of impregnation was changed and its effect on adsorption capacity and characteristics were studied. The physicochemical properties of TBD-impregnated silica were evaluated with $N_2$ adsorption/desorption, FT-IR, elemental analysis, and thermogravimetric analysis. The TBD-impregnated silica lowered the surface area and pore volume, and the increased impregnation amount of TBD made them further decrease. When TBD was 6 mmol/g, the $CO_2$ adsorption capacity was the highest at 7.3 wt%, and the adsorption capacity decreased due to the blocking phenomenon when the TBD amount increased.","e0ba3312def740fd9bec02e090165d14","","eng","naver"
1365,"https://academic.naver.com/article.naver?doc_id=594008911","정화","Effect of Shading Treatment on Arsenic Phytoremadiation Using Pteris multifida in Paddy Soil","권혁준, 조주성, 이철희","http://dx.doi.org/http://dx.doi.org/10.7732/kjpr.2013.26.1.068",", , , , Arsenic, Janghang, Smelter, Hyperaccumulator, Heavy metal","This study was conducted to analyse the effectiveness of shading on growth and arsenic absorption of Pteris multifida, known as hyperaccumulator of arsenic, from paddy soils contaminated with heavy metals. Study was carried out in paddy soil polluted by arsenic near the former Janghang smelter. P. multifuda in the same growth stage was planted with $20{\times}20cm$ intervals in each experimental plot ($2{\times}2m$), and cultivated for 24 weeks. The growth of P. multifuda according to shading conditions was evaluated, the accumulated amount of arsenic in plants and arsenic variation in the soil was analyzed using ICP. In the result of this study, the growth of P. multifida cultivated under shading treatment was vigorous than non-shading. Accumulated amount of arsenic in aerial parts of P. multifida cultivated under non-shading ($169.8mg{\cdot}kg^{-1}$) was slightly higher than shading ($140.9mg{\cdot}kg^{-1}$), and those in underground part were almost the same. But the growth was great in 70% shading treatment. Therefore, arsenic contents absorbed from soils was much higher in shading treatment. Arsenic translocation rate (TR) of P. multifida was very high (0.87~0.89) regardless of shading conditions. So arsenic in soil could be efficiently eliminated by removal of aerial parts.","3c583d0af0144402b33958cecb4910a5","","eng","naver"
1229,"https://academic.naver.com/article.naver?doc_id=443731199","침지","Application of Microbubble in MBR Process for Night Soil Treatment","임지영, 김진한","http://dx.doi.org/http://dx.doi.org/10.17137/korrae.2017.25.1.93",", MBR, , , , Microbubble, Night soil, OLR, Organic oxidation","In this study, the microbubbles were applied to the MBR process for night soil treatment, and the removal efficiency was estimated. As a result of the this study, when the microbubble was supplied directly to the aerobic tank in which the membrane was submerged, excessive scum was generated so could not stable operation of the process. The SS removal efficiencies in the pre-treatment tank were 74.3%, 82.8%, 75.0%, 52.1% on average at the 2 kg, 4 kg, 6 kg, and $8kg\;COD_{Cr}/m^3$, respectively. The mean removal efficiencies were more than 99.4%, 94.0%, 74.1% for SS, $TCOD_{Cr}$, $SCOD_{Cr}$ by MBR process. On the other hand, when the microbubble are directly supplied to the aerobic tank, the microbubble and the scum are attached each other to accelerate the fouling. Therefore, it can be confirmed that stable treatment can be achieved by applying microbubble to the front of the bioreactor for removal of SS and oxidation of organic matters in high concentration organic wastewater treatment such as night soil.","ec1064bdda8f4afe987beee624b56afc","","eng","naver"
1542,"https://academic.naver.com/article.naver?doc_id=57529776","흡착제","Adsorption Characteristics of Heavy Metals using Sesame Waste Biochar","최익원, 서동철, 강세원, 이상규, 서영진, 임병진, 허종수, 조주식","http://dx.doi.org/http://dx.doi.org/10.7745/KJSSF.2013.46.1.008","Biochar, Sesame waste, Heavy metals, Adsorption","Little research has been conducted to explore the heavy metal removal potential of biochar. The adsorption characteristics of heavy metals by sesame waste biochar (pyrolysis at $600^{\circ}C$ for 1 hour) as heavy metal absorbent were investigated. The sesame waste biochar was characterized by SEM-EDS and FT-IR, and heavy metal removal was studied using Freundlich and Langmuir equations. The removal rates of heavy metals were higher in the order of Pb>Cu>Cd>Zn, showing that the adsorption efficiency of Pb was higher than those of any other heavy metals. Freundlich and Langmuir adsorption isotherms were used to model the equilibrium adsorption data obtained for adsorption of heavy metals on biochar produced from sesame waste. Pb, Cu, Cd and Zn equilibrium adsorption data were fitted well to the two models, but Pb gave a better fit to Langmuir model. Heavy metals were observed on the biochar surface after adsorption by scanning electron microscopy (SEM) and energy dispersive X-ray spectroscopy (EDS). Main functional groups were aromatic C=O ring (at $1160cm^{-1}$, $1384cm^{-1}$ and $1621cm^{-1}$) by FT-IR analysis. Thus, biochar produced from sesame waste could be useful adsorbent for treating heavy metal wastewaters.","0fe70bb34dfa487cba90a6566e444c0a","","eng","naver"
1253,"https://academic.naver.com/article.naver?doc_id=594645803","침지","Separation of Reducing Sugars from Rape Stalk by Acid Hydrolysis and Fabrication of Fuel Pellets from its Residues","양인, 안병준, 김명용, 오세창, 안세희, 최인규, 김용현, 한규성","http://dx.doi.org/http://dx.doi.org/10.7732/kjpr.2014.27.1.060","Bio-refinery, Bioethanol, Pellet, Acetic acid, Oxalic acid, Glucose","This study was conducted to identify the potential of rape stalk as a raw material for biorefinery process of rape flower. At first, rape stalk (RS) was immersed in distilled water (DW), acetic acid (AA), oxalic acid (OA), sulfuric acid (SA) and sodium hydroxide (SH) solutions, and the content of reducing sugars liberated from immersed RS was analyzed. Glucose, xylose, arabinose and sucrose were detected varying with the immersion type. In particular, 1% AA-immersion of RS for 72 hr was the most effective conditions to liberate glucose from RS. Secondly, the RS residues were used for elementary analysis and fabrication of fuel pellets. In addition to the solution type, concentration of immersion solutions (0%, 1%, 2%) and immersion time (24, 72, 120 hr) were used as experimental factors. The contents of nitrogen, sulfur and chlorine reduced effectively through the immersion of RS in DW, AA and OA solutions. For properties of RS-based pellets, bulk density and higher heating value of RS-based pellets greatly increased with the immersion of RS, and the qualities were much higher than those of the A-grade pellet of the EN standards. Ash content decreased remarkably through the immersion of RS, and was satisfied with the A-grade pellet standard. Durability was negatively affected by the immersion of RS, and did not reached to B-grade of the EN standard. In conclusion, acid immersion of RS can be a pretreatment method for the production of fuel pellet and bioethanol, but use of the immersed RS for the production of high-quality pellets might be restricted due to low durability of immersed-RS pellets. Therefore, further studies, such as investigation of detailed immersion conditions, fabrication of mixed pellets with wooden materials and addition of binders, are needed to resolve the problems.","ecace733ca1b457fa740d271070b6815","","eng","naver"
1414,"https://academic.naver.com/article.naver?doc_id=594386688","흡착","A Study on Desorption Efficiency of PAHs according to Desorption Solvents by HPLC with Sonication Extraction","홍좌령, 이지은, 정명구, 최광민","http://dx.doi.org/http://dx.doi.org/10.15269/JKSOEH.2016.26.3.307","desorption efficiency, PAHs, PTFE, ultrasonic extraction, XAD-2","Objectives: In general, NIOSH method 5506 is most widely used for the occupational exposure measurement of PAHs, but 2-4 ring PAHs have poor desorption efficiency, especially for a filter. The purpose of this study was to determine a method to increase the desorption efficiency of 16-PAHs using an ultrasonic extraction procedure. Methods: Test samples prepared spiked XAD-2 tubes and PTFE filters in the range of $0.01-1.0{\mu}g/mL$ for desorption efficiency study. Four different extraction solvents, acetonitrile, acetone, tetrahydrofuran and dichloromethane, were tested in order to select the most suitable solvent for the extraction of the 16 PAHs. The addition of dimethyl sulfoxide and sonication time were considered in order to determine the method with the highest extraction efficiency. All samples were made in three sets and analysis was replicated seven times by HPLC. Results: Acetonitrile and acetone were the optimized as an extraction solvent and desorption efficiency of 2-ring PAHs such as naphthalene, acenaphthylene were increased 3~19% with dimethyl sulfoxide for XAD-2. Acetone was the best extraction solvent for PTFE filter and the desorption efficiency was increased 3~13% for 2- to 4-ring PAHs. The optimum sonication time was 60 minutes and desorption efficiency increased with extraction time. Conclusions: As a result, the best extraction solvent was acetone with dimethyl sulfoxide for ultrasonic extraction procedure and the desorption efficiency of this method was better than NIOSH 5506's. This study could be applied as a method for occupational exposure measurement of PAHs.","c1ca0244f22a48a194f7a51567e5d81a","","eng","naver"
1452,"https://academic.naver.com/article.naver?doc_id=594816997","침지","The Effect of Carbonated Water on Bovine Enamel Erosion and Plaque Adhesion","임도선, 반유희, 민영은, 박진주, 유예진, 인소라, 주현지, 정선영, 황영선","http://dx.doi.org/10.17135/jdhs.2015.15.4.437","Carbonated water, Tooth erosion, pH, Dental plaque, Oral bacteria","Due to the attractive benefits with regard to bone health, digestion, and hydration, carbonated water consumption have rapidly grown over the past few years. However, the acidic drink has latent potential for enamel erosion. The most experimental studies about the enamel erosion have focused on the carbonated beverages with sugar and artificial sweeteners. Here, we determined the enamel erosion potential by commercially available carbonated waters with bovine teeth. The erosion was verified by pH value, calcium concentration, and scanning electron microscope. Then plaque accumulation by bacterial adhesion was determined on the enamel erosion surface to measure roughness. In the present study, we observed that the increased calcium content after being immersed in carbonated waters result from the overall enamel erosion. There were no significant differences between general carbonated waters and mineral waters for erosive capacity. Therefore, commercially available carbonated waters are potentially erosive. In addition, oral bacteria strongly adhered to the erosive enamel surfaces thereby facilitating the development of dental plaque. Thus, it is urgently necessary to provide food safety information on the carbonated water as acidic drink to prevent the enamel erosion.","2ef00773968e4caaa8b2825b27fbcc74","","eng","naver"
